ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr12_-_98748865_98748868	putative_microexon_000675241	ANKS1B	ENSG00000185046	chr12	-	98748869	98751354	98735635	98748865	3	4.242085200962931	5.397415546429756	0.10470689776963715	0.00050832925
chr5_-_132929160_132929177	putative_microexon_000675432	AFF4	ENSG00000072364	chr5	-	132929178	132932177	132904405	132929160	17	9.093402738434639	6.991226153244384	0.10467027113647075	0.014425904
chr1_-_21008702_21008721	putative_microexon_000654971	EIF4G3	ENSG00000075151	chr1	-	21008722	21089137	21002809	21008702	19	3.4640695505832846	8.81899124055749	0.10879144353859306	0.046499927
chr4_+_25162475_25162479	putative_microexon_000239899	PI4K2B	ENSG00000038210	chr4	+	25160754	25162475	25162480	25252320	4	4.4701410704266715	8.138003998683615	0.2578448276824971	0.00011505816
chr4_+_174303608_174303631	putative_microexon_000241135	CEP44	ENSG00000164118	chr4	+	174302187	174303608	174303632	174303702	23	9.478214302589825	8.066228573809568	0.25700000078900087	0.008463363
chr2_+_33245478_33245495	putative_microexon_000296440	LTBP1	ENSG00000049323	chr2	+	33243785	33245478	33245496	33252676	17	7.3213317980698385	10.155128271120882	0.224545946309494	0.47263855
chr14_+_32098539_32098542	putative_microexon_000297822	ARHGAP5	ENSG00000100852	chr14	+	32076658	32098539	32098543	32146262	3	0.4232081056525115	7.699789003294772	0.22382183978668596	5.889966e-05
chr2_+_71363342_71363349	putative_microexon_000828434	ZNF638	ENSG00000075292	chr2	+	71363192	71363342	71363350	71363953	7	3.987497177261377	5.193300872285758	0.0782399995864502	0.011038681
chr3_-_196404054_196404080	putative_microexon_000830460	UBXN7	ENSG00000163960	chr3	-	196404081	196432326	196372043	196404054	26	10.798190917609086	8.46099459345687	0.07793298979246624	0.043215923
chr12_+_65845295_65845313	putative_microexon_000806647	HMGA2	ENSG00000149948	chr12	+	65838570	65845295	65845314	65951382	18	3.5463126452378844	5.5904099433560175	0.0816021507207845	7.27271e-05
chr18_-_49315360_49315363	putative_microexon_000293033	DYM	ENSG00000141627	chr18	-	49315364	49391592	49286614	49315360	3	1.1067981758468628	7.851326351124822	0.2263160921665358	0.0004562918
chr17_+_32153514_32153518	putative_microexon_000293151	RHOT1	ENSG00000126858	chr17	+	32142730	32153514	32153519	32171046	4	2.6375067834382078	9.081822293782887	0.22625862045117237	0.00019355227
chr17_+_30498905_30498909	putative_microexon_000658276	GOSR1	ENSG00000108587	chr17	+	30492754	30498905	30498910	30519938	4	1.4541491536299334	8.108748723087778	0.10810919582372767	0.00044722567
chr7_+_7646523_7646526	putative_microexon_000680762	UMAD1	ENSG00000219545	chr7	+	7640822	7646523	7646527	7673321	3	0.015214018606196027	5.581833993067215	0.10363218354612547	0.0040288256
chr8_-_124499076_124499080	putative_microexon_000780437	TATDN1	ENSG00000147687	chr8	-	124499081	124504274	124495543	124499076	4	0.42925000704146776	7.233014019571879	0.08576436835640891	0.00010416187
chr5_-_112343378_112343381	putative_microexon_000627428	EPB41L4A	ENSG00000129595	chr5	-	112343382	112418940	112307491	112343378	3	3.659993030258179	10.645794460185435	0.11460919585547293	0.011148433
chr11_+_87173148_87173167	putative_microexon_000650057	TMEM135	ENSG00000166575	chr11	+	87038092	87173148	87173168	87295781	19	9.315836756693313	8.623184449984832	0.10980748643857094	0.0128071355
chr19_-_23266672_23266680	putative_microexon_000672554	AC092329.3	ENSG00000283201	chr19	-	23266681	23270217	23261745	23266672	8	2.489997271615144	6.524653263896188	0.1052272732525704	9.991194e-05
chr8_-_18776471_18776474	putative_microexon_001565923	PSD3	ENSG00000156011	chr8	-	18776475	18799294	18765538	18776471	3	1.626321990571729	7.130725493882953	0.013867816150498887	8.512818e-05
chr4_-_2007634_2007638	putative_microexon_001574474	NELFA	ENSG00000185049	chr4	-	2007639	2017664	1989870	2007634	4	3.3622221677580204	7.457057156290918	0.01348275869439795	0.043281775
chr5_+_116128975_116128980	putative_microexon_001466956	COMMD10	ENSG00000145781	chr5	+	116092696	116128975	116128981	116291516	5	1.1835507733884312	9.1577319256299	0.018741379342785896	0.00081914687
chr1_+_81940357_81940360	putative_microexon_000350647	ADGRL2	ENSG00000117114	chr1	+	81936838	81940357	81940361	81942968	3	2.263975809302322	7.457458132763099	0.19862068944808695	0.004705663
chr1_-_156326702_156326705	putative_microexon_000350817	CCT3	ENSG00000163468	chr1	-	156326706	156333546	156325087	156326702	3	4.517584043828636	5.828538863809015	0.19855172428016113	0.00076994166
chr6_+_33449297_33449300	putative_microexon_000351103	SYNGAP1	ENSG00000197283	chr6	+	33447933	33449297	33449301	33451759	3	2.8688065204910993	10.280213342634111	0.1984310344439642	0.0037533913
chr1_+_46307897_46307900	putative_microexon_000298820	UQCRH	ENSG00000173660	chr1	+	46303821	46307897	46307901	46309100	3	0.5476597381213106	6.350638640243284	0.22329885092290952	0.00012893001
chr10_-_22647854_22647876	putative_microexon_000299658	PIP4K2A	ENSG00000150867	chr10	-	22647877	22714182	22609718	22647854	22	10.117000852429356	10.125612542760937	0.22285789389739205	0.04504224
chrX_+_17022875_17022878	putative_microexon_000243940	REPS2	ENSG00000169891	chrX	+	17022272	17022875	17022879	17025061	3	4.1752570842780505	5.630566612446825	0.25516092011788005	0.0041032326
chr4_+_99030348_99030351	putative_microexon_000838040	METAP1	ENSG00000164024	chr4	+	99028919	99030348	99030352	99034229	3	0.32034004651052217	5.883354869464593	0.07679885023155775	0.00079027744
chr1_+_164759112_164759119	putative_microexon_001566894	PBX1	ENSG00000185630	chr1	+	164563312	164759112	164759120	164792493	7	5.408378642864474	5.871567630683042	0.013822857176086733	0.006225725
chr15_-_77361314_77361338	putative_microexon_000645748	PEAK1	ENSG00000173517	chr15	-	77361339	77365162	77182041	77361314	24	0.30628766874999286	9.801805753586658	0.11068229147773916	0.0003795354
chr15_-_59351993_59351996	putative_microexon_000646965	MYO1E	ENSG00000157483	chr15	-	59351997	59372497	59272450	59351993	3	2.1815107167820056	6.646370265199091	0.11043103463779172	0.00029981494
