ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr11_+_75870484_75870487	putative_microexon_001255814	UVRAG	ENSG00000198382	chr11	+	75861781	75870484	75870488	75879878	3	5.095453904145701	6.455989868523882	0.03201149439843286	0.004516625
chr6_+_168044094_168044098	putative_microexon_001739488	KIF25	ENSG00000125337	chr6	+	168042152	168044094	168044099	168044826	4	1.5860944291055445	6.95697319559929	0.006804597746024187	0.018756384
chr3_+_131012898_131012904	putative_microexon_001741212	ATP2C1	ENSG00000017260	chr3	+	130999660	131012898	131012905	131016151	6	2.2521267426857206	6.493020541293271	0.006741379369612269	0.0005549833
chr11_+_134318477_134318481	putative_microexon_001741706	GLB1L3	ENSG00000166105	chr11	+	134314442	134318477	134318482	134318630	4	2.368446525658416	6.329499951376355	0.006724137966066128	0.011390142
chr3_+_38004499_38004507	putative_microexon_001276871	VILL	ENSG00000136059	chr3	+	38004400	38004499	38004508	38005791	8	9.95588993575122	8.731178572586156	0.030482954596994783	0.006663775
chr5_+_138443566_138443586	putative_microexon_001278049	REEP2	ENSG00000132563	chr5	+	138441089	138443566	138443587	138444414	20	3.8399525454371264	5.5904099433560175	0.030398936301316234	0.0007513515
chr14_-_50439417_50439439	putative_microexon_001300158	MAP4K5	ENSG00000012983	chr14	-	50439440	50440012	50438012	50439417	22	5.526476607093514	5.402511425287084	0.028842105228135264	0.0031583374
chr10_-_97017219_97017235	putative_microexon_001300601	SLIT1	ENSG00000187122	chr10	-	97017236	97018585	97014159	97017219	16	4.559878520444342	9.103316956510438	0.028809782586429956	0.0035501807
chrX_+_9941149_9941152	putative_microexon_001300760	SHROOM2	ENSG00000146950	chrX	+	9939367	9941149	9941153	9944643	3	5.671460009003572	10.032609089655015	0.02879885066669948	0.00016078082
chr5_-_7834691_7834697	putative_microexon_001794021	C5orf49	ENSG00000215217	chr5	-	7834698	7835381	7832024	7834691	6	0.1020482236648949	8.04270206507239	0.004764367851707014	0.0014485084
chr6_+_116104277_116104295	putative_microexon_001795291	NT5DC1	ENSG00000178425	chr6	+	116101024	116104277	116104296	116106243	18	11.46447169852205	10.512265424312053	0.004715053805886137	0.121202625
chr4_+_76543120_76543123	putative_microexon_001797579	SHROOM3	ENSG00000138771	chr4	+	76436221	76543120	76543124	76555608	3	5.722748578148834	8.102133261275453	0.004626436829406382	0.00024748547
chr2_+_101811825_101811828	putative_microexon_001146498	MAP4K4	ENSG00000071054	chr2	+	101790777	101811825	101811829	101823927	3	2.230145258341162	6.406845965427749	0.040988506252834594	0.0012410583
chr1_+_186969566_186969581	putative_microexon_001149719	PLA2G4A	ENSG00000116711	chr1	+	186965594	186969566	186969582	186977592	15	6.916822264144337	5.312761437679381	0.04070491814550745	0.046442464
chr10_+_22355295_22355299	putative_microexon_001123910	SPAG6	ENSG00000077327	chr10	+	22345819	22355295	22355300	22364852	4	4.69041434549875	7.6295624967620785	0.04303448295271581	0.00010908305
chr12_-_63591817_63591842	putative_microexon_000134356	DPY19L2	ENSG00000177990	chr12	-	63591843	63594086	63583837	63591817	25	3.117977695109703	6.461732016115879	0.3546787557804986	0.0023040222
chr13_-_98970644_98970650	putative_microexon_000134473	DOCK9	ENSG00000088387	chr13	-	98970651	99086222	98955552	98970644	6	1.150341802119453	8.623184449984832	0.3545114946981153	0.00071164663
chr6_-_96807618_96807623	putative_microexon_000134572	GPR63	ENSG00000112218	chr6	-	96807624	96837267	96799882	96807618	5	2.0059957111394087	5.411390561438462	0.35439080452337735	0.0040972163
chr19_+_48942426_48942439	putative_microexon_000136598	DHDH	ENSG00000104808	chr19	+	48935112	48942426	48942440	48944823	13	3.1356897387749316	6.344666750486235	0.35177900549474567	0.004192832
chr4_+_56919870_56919874	putative_microexon_000080525	REST	ENSG00000084093	chr4	+	56911537	56919870	56919875	56966655	4	6.2244376003325845	8.845521694983347	0.44538505906480014	0.0047229463
chr5_-_168563186_168563199	putative_microexon_000081889	PANK3	ENSG00000120137	chr5	-	168563200	168563888	168561517	168563186	13	0.1936251916085005	8.651605904910204	0.44229281831787415	0.051695142
chr3_+_33366319_33366327	putative_microexon_000082405	FBXL2	ENSG00000153558	chr3	+	33297726	33366319	33366328	33373091	8	10.471901355148942	8.488541809266748	0.4411818186477335	0.018138574
chr9_-_9022099_9022108	putative_microexon_001095127	PTPRD	ENSG00000153707	chr9	-	9022109	9183303	9018736	9022099	9	2.73289576863455	7.441521981612196	0.0457401131062721	0.0020486738
chr9_+_68243280_68243284	putative_microexon_001095638	CBWD3	ENSG00000196873	chr9	+	68242186	68243280	68243285	68245212	4	2.445040468311025	6.388371321647625	0.04568965507446435	0.00047482736
chr7_-_149080046_149080070	putative_microexon_001097263	ZNF786	ENSG00000197362	chr7	-	149080071	149090622	149074539	149080046	24	0.1407569749166815	9.734180696002197	0.045531249947089236	0.0004599401
chr19_-_20013074_20013081	putative_microexon_001097473	ZNF682	ENSG00000197124	chr19	-	20013082	20039342	19997264	20013074	7	8.11771750744597	8.39957627310985	0.04550857150661094	0.015606325
chr18_+_80110072_80110076	putative_microexon_001097506	ADNP2	ENSG00000101544	chr18	+	80109473	80110072	80110077	80117529	4	7.8845300697787595	5.131796103997186	0.045505747368998144	0.053855684
chr17_-_46152966_46152969	putative_microexon_001097515	KANSL1	ENSG00000120071	chr17	-	46152970	46223670	46094702	46152966	3	3.703340661752885	7.330510162596465	0.045505747015737855	0.0012884855
chr3_+_161162382_161162386	putative_microexon_000985866	NMD3	ENSG00000169251	chr3	+	161104882	161162382	161162387	161221993	4	5.727397709893746	7.199632967475576	0.05737356347735736	0.008710211
chr19_-_42029799_42029802	putative_microexon_000988469	GRIK5	ENSG00000105737	chr19	-	42029803	42042551	42022355	42029799	3	9.807051699676919	5.459594010602238	0.0570632182208864	0.0022084834
chr6_+_157062566_157062569	putative_microexon_000964187	ARID1B	ENSG00000049618	chr6	+	156935577	157062566	157062570	157084661	3	6.415200211142699	9.105538055766676	0.05991954041976781	0.00030268123
chr13_-_72775759_72775776	putative_microexon_000964583	DIS3	ENSG00000083520	chr13	-	72775777	72775924	72775376	72775759	17	11.146508848147079	6.296680626787054	0.059875675680342355	0.005223237
chr2_-_85859677_85859681	putative_microexon_000959428	ST3GAL5	ENSG00000115525	chr2	-	85859682	85893807	85840393	85859677	4	5.091894175677369	7.457458132763099	0.06049999982070435	0.00032392467
chr12_+_1080870_1080876	putative_microexon_000960289	ERC1	ENSG00000082805	chr12	+	1028573	1080870	1080877	1141619	6	7.60210774542884	7.4313600335130525	0.060390804657423545	0.003785891
chr1_-_160020956_160020966	putative_microexon_000982377	KCNJ10	ENSG00000177807	chr1	-	160020967	160042045	159999495	160020956	10	2.407036582847204	9.844126519420726	0.05778089916566387	0.0048739417
chr7_-_26864826_26864841	putative_microexon_000982623	SKAP2	ENSG00000005020	chr7	-	26864842	26893838	26854891	26864826	15	2.601570995453816	7.664770015330252	0.05775409850006913	0.00038745283
chr3_+_119472423_119472440	putative_microexon_000983212	POGLUT1	ENSG00000163389	chr3	+	119471453	119472423	119472441	119477312	17	3.6268920702533216	6.494820766700234	0.057686486624407805	0.00034324452
chr1_-_180287472_180287476	putative_microexon_000984353	ACBD6	ENSG00000230124	chr1	-	180287477	180288269	180281387	180287472	4	3.3306814812286833	5.377704878621216	0.05754597739841061	0.00063768664
chr2_-_219553417_219553431	putative_microexon_000984933	OBSL1	ENSG00000124006	chr2	-	219553432	219553573	219553025	219553417	14	3.249517433864669	9.651496705972724	0.05747802199406938	0.012006881
chr21_-_31329578_31329591	putative_microexon_001092406	TIAM1	ENSG00000156299	chr21	-	31329592	31339242	31276909	31329578	13	0.09735073698695036	8.049751586525767	0.04600552523711912	0.025522692
chr8_+_17083986_17083990	putative_microexon_001094532	MICU3	ENSG00000155970	chr8	+	17081741	17083986	17083991	17085235	4	3.0778651577529708	6.061321574261413	0.04579885046723053	0.00014029766
chr1_+_246732823_246732827	putative_microexon_001094991	SCCPDH	ENSG00000143653	chr1	+	246727005	246732823	246732828	246735974	4	3.33074854810036	7.971842701486922	0.04575287351042204	0.0005590474
chr4_+_41687917_41687926	putative_microexon_000082579	LIMCH1	ENSG00000064042	chr4	+	41685831	41687917	41687927	41689526	9	3.7381881922770757	5.662901499724075	0.44087005613666386	0.0006302975
chr5_-_168563186_168563200	putative_microexon_000082911	PANK3	ENSG00000120137	chr5	-	168563201	168563888	168561517	168563186	14	1.2424421185910324	8.651605904910204	0.44014285777242607	0.045373704
chr12_+_109101999_109102016	putative_microexon_000083751	UNG	ENSG00000076248	chr12	+	109099285	109101999	109102017	109102838	17	8.898238037781095	6.6000487114052895	0.438254055410397	0.003261304
chr19_+_57776669_57776674	putative_microexon_000084124	ZNF586	ENSG00000083828	chr19	+	57769879	57776669	57776675	57819567	5	1.2229592315725093	7.461590445554773	0.4374425297966976	0.0013946719
chr12_+_120566980_120566988	putative_microexon_000085239	RNF10	ENSG00000022840	chr12	+	120565530	120566980	120566989	120571190	8	2.0998203379409994	5.065682836949331	0.435125000135899	0.060953807
chr12_-_104905183_104905187	putative_microexon_000137637	SLC41A2	ENSG00000136052	chr12	-	104905188	104927972	104895346	104905183	4	0.8798866848153118	5.906017122277897	0.35049425330997885	0.0003190466
chr8_+_103684125_103684129	putative_microexon_000140678	RIMS2	ENSG00000176406	chr8	+	103501063	103684125	103684130	103697085	4	6.172684941520462	6.51425660062021	0.34671264438188754	7.724667e-05
chr2_+_9990773_9990783	putative_microexon_000140813	GRHL1	ENSG00000134317	chr2	+	9990748	9990773	9990784	9992006	10	1.4650430425847323	7.524843712964709	0.34657865207971944	0.0005313529
chr22_+_30821391_30821394	putative_microexon_001127394	OSBP2	ENSG00000184792	chr22	+	30741370	30821391	30821395	30870428	3	0.6585095463188879	5.4646652333383345	0.04271264406705232	0.0012160712
chr7_+_129510737_129510741	putative_microexon_001150340	SMKR1	ENSG00000240204	chr7	+	129502828	129510737	129510742	129512246	4	2.7416292798537194	5.217343380542715	0.04064942547856113	0.00072904676
chr11_+_70368261_70368264	putative_microexon_001150513	PPFIA1	ENSG00000131626	chr11	+	70362489	70368261	70368265	70372214	3	1.2624481776800667	5.556919008930106	0.04063218398803802	0.00067973824
chr20_+_37854997_37855001	putative_microexon_001295488	CTNNBL1	ENSG00000132792	chr20	+	37842420	37854997	37855002	37859898	4	7.057894062539034	5.6844540065439055	0.029166666634284473	0.00014056265
chr21_-_36787760_36787765	putative_microexon_001791764	HLCS	ENSG00000159267	chr21	-	36787766	36896859	36767286	36787760	5	0.8757679366857053	5.250695549074314	0.004850574743655649	0.004308604
chr5_-_158817997_158818000	putative_microexon_001792708	EBF1	ENSG00000164330	chr5	-	158818001	158823199	158796476	158817997	3	4.852634779172702	5.8845413877158705	0.004816091996109134	0.00033840115
chr9_+_138121304_138121308	putative_microexon_001734878	CACNA1B	ENSG00000148408	chr9	+	138120882	138121304	138121309	138121655	4	3.405631804379274	5.397415546429756	0.006971264448707345	0.060702797
chr8_-_107305823_107305826	putative_microexon_001735363	ANGPT1	ENSG00000154188	chr8	-	107305827	107321898	107303368	107305823	3	1.7805543316586212	10.47145373488726	0.006954023038470668	0.0007011824
chr1_+_117407411_117407432	putative_microexon_001737045	MAN1A2	ENSG00000198162	chr1	+	117405646	117407411	117407433	117414712	21	3.0745334753228684	10.35525568625107	0.006894179909963102	0.042132832
chr14_+_37219871_37219874	putative_microexon_001737908	MIPOL1	ENSG00000151338	chr14	+	37198105	37219871	37219875	37247102	3	2.056830092440844	8.779843135135424	0.006862069041891045	0.0014996956
chr1_-_225618986_225618989	putative_microexon_001737918	ENAH	ENSG00000154380	chr1	-	225618990	225652685	225567415	225618986	3	0.22747652796011142	10.21810135506964	0.006862069007100259	0.00079366035
chr1_-_23110601_23110607	putative_microexon_001272502	LUZP1	ENSG00000169641	chr1	-	23110608	23168765	23094381	23110601	6	6.018880544256389	9.801805753586658	0.03079310339546345	6.1957544e-05
chr9_+_34459161_34459184	putative_microexon_001273184	DNAI1	ENSG00000122735	chr9	+	34459054	34459161	34459185	34485141	23	6.899395918633335	10.645794460185435	0.03074345548200806	0.13206398
chr16_+_83000698_83000706	putative_microexon_001274487	CDH13	ENSG00000140945	chr16	+	82858474	83000698	83000707	83217344	8	5.106418751037489	6.524653263896188	0.030653409180310766	0.00013022302
chr22_-_45225941_45225945	putative_microexon_001275108	KIAA0930	ENSG00000100364	chr22	-	45225946	45240639	45212108	45225941	4	1.7510570141940394	6.915201667172068	0.030609195749543006	0.00078766263
chr2_-_27663323_27663328	putative_microexon_001248545	SUPT7L	ENSG00000119760	chr2	-	27663329	27663514	27662282	27663323	5	3.107925948400519	6.595796224915796	0.03256321840065842	0.0014092046
chr2_+_84702937_84702941	putative_microexon_001249081	DNAH6	ENSG00000115423	chr2	+	84701340	84702937	84702942	84703394	4	4.619292464716395	6.221602116644506	0.03252298867827731	0.00046035854
chr16_-_30012126_30012146	putative_microexon_001249179	DOC2A	ENSG00000149927	chr16	-	30012147	30013466	30010027	30012126	20	2.5175848546191415	8.731178572586156	0.03251595770323431	0.0012671008
chr1_+_28675959_28675962	putative_microexon_001250413	GMEB1	ENSG00000162419	chr1	+	28668840	28675959	28675963	28683585	3	2.1031080537265217	6.803731311693258	0.032425287310783375	0.00029136313
chr17_-_27865146_27865149	putative_microexon_001943301	LYRM9	ENSG00000232859	chr17	-	27865150	27880273	27804342	27865146	3	2.351486635329471	7.61414909344038	0.26303448294953113	0.0026143354
chr13_+_24301647_24301651	putative_microexon_001944214	SPATA13	ENSG00000182957	chr13	+	24300476	24301647	24301652	24315981	4	0.5613626908388782	7.81338547511576	0.0024885057703185097	0.0007282058
chr22_+_23873655_23873659	putative_microexon_001945213	SLC2A11	ENSG00000133460	chr22	+	23868642	23873655	23873660	23875120	4	2.2125346456313157	6.378136720135502	0.13594827673802068	0.0013147433
chr1_+_120739566_120739574	putative_microexon_001888380	NBPF26	ENSG00000273136	chr1	+	120724251	120739566	120739575	120763635	8	6.910394599668544	10.0978441336212	0.1181534090726266	6.450701e-05
chr3_+_119728879_119728883	putative_microexon_001888539	MAATS1	ENSG00000183833	chr3	+	119726349	119728879	119728884	119730219	4	4.732983448338126	8.137274591113467	0.030068965738467957	0.020319303
chr11_+_112120571_112120575	putative_microexon_001890462	TEX12	ENSG00000150783	chr11	+	112086960	112120571	112120576	112170418	4	0.9876095445022811	7.971842701486922	0.05802298842022067	0.00014964279
chr2_-_110574431_110574434	putative_microexon_001891210	RGPD6	ENSG00000183054	chr2	-	110574435	110576952	110569722	110574431	3	2.833954872838412	8.88432800376615	nan	0.0004876695
chr18_-_28161454_28161478	putative_microexon_000518891	CDH2	ENSG00000170558	chr18	-	28161479	28176962	28147785	28161454	24	2.8706731714804095	6.991226153244384	0.14101041642061318	7.675038e-05
chr3_+_50749695_50749699	putative_microexon_000519360	DOCK3	ENSG00000088538	chr3	+	50675301	50749695	50749700	50778674	4	0.6185887594278198	9.451717120185943	0.14088505723021238	0.00017363435
chr4_+_78115471_78115475	putative_microexon_000519976	FRAS1	ENSG00000138759	chr4	+	78066017	78115471	78115476	78237509	4	1.3348544704789689	8.722870180645891	0.14071839115978485	0.00084231957
chr11_-_78181822_78181826	putative_microexon_000497020	KCTD21	ENSG00000188997	chr11	-	78181827	78188572	78174584	78181822	4	2.7755854145243215	7.303686551657603	0.1471436783930972	0.00027834208
chr7_+_18458504_18458507	putative_microexon_000497874	HDAC9	ENSG00000048052	chr7	+	18162350	18458504	18458508	18496261	3	5.118429421803183	6.423575571227043	0.14690804583403208	0.0007251076
chr1_+_151616922_151616928	putative_microexon_000498312	SNX27	ENSG00000143376	chr1	+	151612382	151616922	151616929	151658234	6	9.455746136262833	5.6844540065439055	0.1467758634772644	0.0005485373
chr17_-_29117689_29117710	putative_microexon_000404376	MYO18A	ENSG00000196535	chr17	-	29117711	29118045	29115841	29117689	21	8.874482088286618	5.858000720609632	0.17722222188465475	0.7950837
chr4_+_176085619_176085623	putative_microexon_000406782	WDR17	ENSG00000150627	chr4	+	176066080	176085619	176085624	176111574	4	0.2671523999130832	9.136913583540434	0.17632758680158347	0.0019632454
chr10_-_87782159_87782183	putative_microexon_000407059	ATAD1	ENSG00000138138	chr10	-	87782184	87784469	87776428	87782159	24	4.386744093408131	7.404267569937504	0.17623437475170553	0.06798821
chr6_-_75239484_75239507	putative_microexon_000459254	COX7A2	ENSG00000112695	chr6	-	75239508	75243716	75237989	75239484	23	6.98910223297116	7.000366225470281	0.1585654443122583	0.00029493126
chr2_-_169688942_169688948	putative_microexon_000459482	CCDC173	ENSG00000154479	chr2	-	169688949	169694260	169675041	169688942	6	4.867205719330262	7.760657838893201	0.15849425345016965	0.0028248497
chr3_+_196720347_196720364	putative_microexon_000459612	PIGX	ENSG00000163964	chr3	+	196716922	196720347	196720365	196722414	17	3.9686920245705997	8.336616087936834	0.15844864850687618	0.0027938094
chr8_-_42522863_42522867	putative_microexon_000460122	SLC20A2	ENSG00000168575	chr8	-	42522868	42541820	42472655	42522863	4	4.564840056750413	6.344666750486235	0.1582873567916057	0.00048633097
chr7_+_23697878_23697882	putative_microexon_000461449	FAM221A	ENSG00000188732	chr7	+	23691597	23697878	23697883	23700785	4	2.464721756650211	6.5259505197095296	0.15786781659598687	0.00017110887
chr21_-_5122542_5122557	putative_microexon_001956774	FP565260.2	ENSG00000276612	chr21	-	5122558	5124755	5079735	5122542	15	5.9308336280155025	8.229676984654796	0.024923497334483992	0.09760054
chr12_+_4814778_4814783	putative_microexon_001957362	GALNT8	ENSG00000130035	chr12	+	4765547	4814778	4814784	4850737	5	9.063085167731957	9.651496705972724	0.09305172409773965	0.0013717859
chr17_-_3281090_3281094	putative_microexon_001958501	OR3A1	ENSG00000180090	chr17	-	3281095	3336032	3278924	3281090	4	4.163819271899671	7.353347640591062	0.012925287410242205	0.0005016744
chr17_-_39071989_39072000	putative_microexon_001181487	PLXDC1	ENSG00000161381	chr17	-	39072001	39072449	39070017	39071989	11	7.139785996648283	6.0336065789372855	0.03794972080276894	0.003885888
chr12_+_7206388_7206393	putative_microexon_001181512	PEX5	ENSG00000139197	chr12	+	7203552	7206388	7206394	7207658	5	2.514843456860376	10.032609089655015	0.03794827578915818	0.010055676
chr6_+_20539634_20539637	putative_microexon_001182466	CDKAL1	ENSG00000145996	chr6	+	20535395	20539634	20539638	20546345	3	1.0966073897595676	5.8360823809844895	0.037867816297562217	0.00033703537
chr4_-_185164430_185164433	putative_microexon_001183621	CFAP97	ENSG00000164323	chr4	-	185164434	185175785	185164180	185164430	3	1.0842467141702337	8.350800645569874	0.03777011479692662	0.00031497295
chrX_-_7119805_7119809	putative_microexon_001184936	PUDP	ENSG00000130021	chrX	-	7119810	7148052	7105839	7119805	4	6.157957108689132	7.3670998856788374	0.03765517187200423	0.00015651468
chr4_-_185721459_185721463	putative_microexon_001835559	SORBS2	ENSG00000154556	chr4	-	185721464	185956195	185678823	185721459	4	5.45342929445566	8.755296331311895	0.0030632184339344673	0.00012944518
chr10_-_474431_474435	putative_microexon_001836751	DIP2C	ENSG00000151240	chr10	-	474436	486458	472550	474431	4	4.344392437904736	9.260300721583667	0.003005747166836913	0.00091577036
chr3_+_10859274_10859277	putative_microexon_001860369	SLC6A11	ENSG00000132164	chr3	+	10844347	10859274	10859278	10874960	3	5.691235809911163	5.203842701714238	0.0016264368147032614	0.00014907
chr11_+_120426584_120426588	putative_microexon_001237900	ARHGEF12	ENSG00000196914	chr11	+	120424416	120426584	120426589	120428068	4	1.3527684885274092	5.263195666054024	0.03337931040080328	0.0001518289
chr16_-_3400386_3400390	putative_microexon_001238141	ZSCAN32	ENSG00000140987	chr16	-	3400391	3400973	3383333	3400386	4	5.757914323427896	11.083002065835172	0.03336206907152209	0.00039661472
chr14_+_61975064_61975068	putative_microexon_001238145	SYT16	ENSG00000139973	chr14	+	61970312	61975064	61975069	62069602	4	0.5360139314770113	6.947264479015271	0.033362068858763055	0.00081165944
chr9_+_33549814_33549818	putative_microexon_001238201	ANKRD18B	ENSG00000230453	chr9	+	33548856	33549814	33549819	33550429	4	0.13921540876781616	7.514162952634297	0.0333563219943223	0.0002020283
chr9_-_3517998_3518003	putative_microexon_001239915	RFX3	ENSG00000080298	chr9	-	3518004	3525746	3395597	3517998	5	2.9699417338446366	8.993061385476599	0.03321839084623959	0.00037908886
chr10_+_115426681_115426708	putative_microexon_001292303	ATRNL1	ENSG00000107518	chr10	+	115426303	115426681	115426709	115461940	27	8.140336686542547	8.601251201114735	0.02938974363884578	0.029695341
chr2_+_11554795_11554798	putative_microexon_001293781	GREB1	ENSG00000196208	chr2	+	11482382	11554795	11554799	11562462	3	2.301541616331118	7.8777564685746295	0.029287356507948375	0.0058393464
chr9_-_41188005_41188009	putative_microexon_001295173	CBWD6	ENSG00000215126	chr9	-	41188010	41189104	41186080	41188005	4	2.445040468311025	6.388371321647625	0.02918965529902014	0.0004336625
chr8_-_116716945_116716949	putative_microexon_001295181	EIF3H	ENSG00000147677	chr8	-	116716950	116755665	116658981	116716945	4	0.08992177719915669	7.955270418799037	0.02918965496583146	0.0075718467
chr12_-_82262125_82262139	putative_microexon_001080821	CCDC59	ENSG00000133773	chr12	-	82262140	82308250	82223695	82262125	14	10.553263291032945	6.987344860539003	0.0471263736221622	0.014085973
chr8_-_22638688_22638702	putative_microexon_001027788	BIN3	ENSG00000147439	chr8	-	22638703	22644754	22630579	22638688	14	8.727628181829402	10.21810135506964	0.05262087897914411	0.0009711324
chr4_+_56921753_56921756	putative_microexon_001027851	REST	ENSG00000084093	chr4	+	56911537	56921753	56921757	56966655	3	3.382946719809219	5.938648067434862	0.052614942493436366	0.0007358224
chr2_-_9523383_9523388	putative_microexon_000149364	ADAM17	ENSG00000151694	chr2	-	9523389	9526110	9521317	9523383	5	4.789413573563775	8.266635873354394	0.33644253023078496	0.009997403
chr11_-_18542672_18542679	putative_microexon_000149746	UEVLD	ENSG00000151116	chr11	-	18542680	18544622	18532488	18542672	7	5.035837442365038	8.772055361498861	0.3359714291816843	0.00015726432
chr15_-_29415612_29415617	putative_microexon_000150094	FAM189A1	ENSG00000104059	chr15	-	29415618	29570504	29381832	29415612	5	2.3869418755619063	5.4646652333383345	0.33557471337503403	0.0012276898
chr3_+_126845252_126845255	putative_microexon_000150274	CHCHD6	ENSG00000159685	chr3	+	126733223	126845252	126845256	126852646	3	0.6468667188768017	7.441521981612196	0.3353850562132135	0.010798616
chr17_-_45482428_45482432	putative_microexon_000150397	PLEKHM1	ENSG00000225190	chr17	-	45482433	45490651	45475727	45482428	4	6.322798877459785	6.7445707142905915	0.3352298858500589	0.0038009358
chr5_+_113574006_113574010	putative_microexon_000150488	YTHDC2	ENSG00000047188	chr5	+	113567850	113574006	113574011	113579585	4	4.213106362884615	6.346750154072052	0.3351436776601463	0.00049692777
chrX_+_70426552_70426559	putative_microexon_000151274	GDPD2	ENSG00000130055	chrX	+	70426470	70426552	70426560	70426647	7	4.985777887037047	6.524653263896188	0.3342514288192615	0.0050284113
chr4_-_75678447_75678452	putative_microexon_000151384	G3BP2	ENSG00000138757	chr4	-	75678453	75724275	75662050	75678447	5	4.392261493395441	6.344666750486235	0.334126436699519	6.865935e-05
chr2_+_203390139_203390146	putative_microexon_000152330	ABI2	ENSG00000138443	chr2	+	203366997	203390139	203390147	203402575	7	1.172854099878186	10.280213342634111	0.33312571340174013	0.0018861693
chr2_-_86090002_86090006	putative_microexon_000152487	POLR1A	ENSG00000068654	chr2	-	86090007	86105699	86089930	86090002	4	0.4931895060456497	6.358028628105002	0.33297701111670863	0.0053301067
chr19_-_23264046_23264052	putative_microexon_000979464	AC092329.3	ENSG00000283201	chr19	-	23264053	23270217	23261745	23264046	6	4.9486709991772875	8.55815553888812	0.05810919520980411	0.002371146
chr5_-_78019466_78019475	putative_microexon_000039433	AP3B1	ENSG00000132842	chr5	-	78019476	78020691	78015549	78019466	9	3.9650296214723304	10.473739331567206	0.583548022359136	0.34391087
chr15_+_33511455_33511476	putative_microexon_000039592	RYR3	ENSG00000198838	chr15	+	33503739	33511455	33511477	33530591	21	6.052459668340732	7.4313600335130525	0.5826666676617972	0.02131916
chr7_+_91992139_91992157	putative_microexon_000040111	AKAP9	ENSG00000127914	chr7	+	91980334	91992139	91992158	91992884	18	1.6501335655767797	8.763777214457557	0.5800161306741297	0.0011679684
chr9_-_136051731_136051740	putative_microexon_000040335	NACC2	ENSG00000148411	chr9	-	136051741	136095188	136050581	136051731	9	2.854750860744029	10.285365184962359	0.5790056488016294	0.00205
chr14_-_30929923_30929943	putative_microexon_000041112	STRN3	ENSG00000196792	chr14	-	30929944	30935162	30912183	30929923	20	5.770807783899618	8.993061385476599	0.5751063835892598	0.020576939
chr7_+_8026091_8026094	putative_microexon_000041492	GLCCI1	ENSG00000106415	chr7	+	8004060	8026091	8026095	8055435	3	3.7420914836616075	7.793784342339326	0.5732413790691858	0.00013688054
chr3_-_197105005_197105023	putative_microexon_000041532	DLG1	ENSG00000075711	chr3	-	197105024	197194424	197091027	197105005	18	6.408726796443053	7.822941665554013	0.573016128030866	0.0005811113
chr12_-_1590201_1590206	putative_microexon_000043336	FBXL14	ENSG00000171823	chr12	-	1590207	1592872	1566811	1590201	5	2.525050423545642	5.279914594079928	0.5643333342814839	0.0075786863
chr6_-_79052042_79052060	putative_microexon_000043389	PHIP	ENSG00000146247	chr6	-	79052061	79060477	79043004	79052042	18	9.077862415867584	10.450581318137896	0.5640591406388589	0.13862298
chr11_-_115216360_115216363	putative_microexon_000043402	CADM1	ENSG00000182985	chr11	-	115216364	115217891	115214781	115216360	3	5.286080915290233	8.39701401588071	0.5640057486491331	0.17983848
chr20_-_33376545_33376562	putative_microexon_000043407	CDK5RAP1	ENSG00000101391	chr20	-	33376563	33387322	33372698	33376545	17	9.455145797695499	9.734180696002197	0.5639945925893011	0.012166749
chr2_+_200903489_200903493	putative_microexon_000043886	NIF3L1	ENSG00000196290	chr2	+	200895364	200903489	200903494	200903684	4	3.3405670587407372	6.947264479015271	0.5618218411765082	0.0036467856
chr9_-_23771910_23771913	putative_microexon_000044304	ELAVL2	ENSG00000107105	chr9	-	23771914	23825805	23762247	23771910	3	1.8457448867629551	8.993061385476599	0.5601034486042764	0.00022641105
chr6_-_111769870_111769873	putative_microexon_000044738	FYN	ENSG00000010810	chr6	-	111769874	111872967	111720063	111769870	3	1.5327220372635382	7.538220762487686	0.5581206887868104	9.5638e-05
chrX_-_101278322_101278329	putative_microexon_000044966	TAF7L	ENSG00000102387	chrX	-	101278330	101278993	101278122	101278322	7	5.565332238958132	9.72159298629212	0.5571714283246547	0.00035482278
chr5_+_72861788_72861807	putative_microexon_000045181	TNPO1	ENSG00000083312	chr5	+	72851320	72861788	72861808	72872638	19	1.7124103884111457	7.6352338109199405	0.556320857630176	0.0021909424
chr2_-_162508730_162508755	putative_microexon_000045218	KCNH7	ENSG00000184611	chr2	-	162508756	162517729	162504658	162508730	25	2.515222559568751	8.235270272955011	0.5561243538398518	0.0030489655
chr3_+_132675802_132675816	putative_microexon_000045265	UBA5	ENSG00000081307	chr3	+	132675681	132675802	132675817	132676854	14	3.2142681926823227	8.347518499340195	0.5559120883961761	0.000884834
chr2_-_196775251_196775278	putative_microexon_000046376	GTF3C3	ENSG00000119041	chr2	-	196775279	196776009	196773154	196775251	27	0.3841301826385258	6.374190780691354	0.550989744768669	0.0009790112
chr4_-_2074265_2074268	putative_microexon_000973483	POLN	ENSG00000130997	chr4	-	2074269	2075451	2073030	2074265	3	2.659274438029788	5.948479214482086	0.058810344386722724	0.0013719865
